srch_destination_id	srch_destination_name	srch_destination_type_id	srch_destination_latitude	srch_destination_longitude	popular_naturalfeature_beach	popular_activity_dining	popular_social_bars	popular_shopping_shopping	popular_historical_historical	popular_food_coffee	popular_field_business
67920	Lynchburg (and vicinity), Virginia, United States of America	464	37.36902	-79.18048	-2.2180539237747237	-1.6872385894608635	-2.0433284834094656	-2.0863428849148002	-2.189290835564978	-1.9614573085584741	-1.986337411363608
68354	Menorca, Spain	464	39.916415	4.076962	-1.971030757635198	-1.9539989672596403	-2.045097183906358	-2.158815595477719	-2.142290577480527	-2.1883691624140624	-2.185676792432941
68509	Manaus (and vicinity), Brazil	464	-3.110164	-60.02187	-2.1145848582021505	-1.9034160263399855	-2.028720144280637	-2.0411786597065413	-2.1431762920698554	-2.1740853766771067	-2.0319770948241267
69439	Macon (and vicinity), Georgia, United States of America	464	32.875856	-83.6892	-2.1884156797365537	-1.7814317870313947	-2.083930252625693	-2.0485291106616095	-2.165517721272064	-2.0758495050769445	-2.0097123017089706
69501	Muscat (and vicinity), Oman	464	23.59529	58.444642	-1.7547894861052504	-1.6927457320406785	-1.9991164896407274	-2.122672802996773	-2.205042086646779	-2.208240089217896	-1.9955930902990648
69749	Medellin (and vicinity), Colombia	464	6.208768	-75.57103	-2.2080231292368855	-1.7123421362979125	-1.8778246766726512	-1.9986700451811	-2.1684548723152783	-2.174866132575467	-1.9808176029231774
69811	Carbondale (and vicinity), Illinois, United States of America	464	37.73583	-89.166112	-2.1662098131048406	-1.8595878331311742	-2.1270534535444834	-2.0505894165675502	-2.109631501156402	-2.126247469177603	-2.052267376647398
70493	McAllen (and vicinity), Texas, United States of America	464	26.18857	-98.229962	-2.192707146594874	-1.9134802454440902	-2.135001829091215	-1.990988154724127	-2.169985299247206	-2.1184133789425146	-1.971424346958747
71206	Manhattan (and vicinity), Kansas, United States of America	464	39.18027	-96.563237	-2.1902230841061865	-1.9404564643742845	-2.1058934267962197	-2.0915927096961866	-2.184821600593546	-2.0647814690527904	-2.064404064425139
72229	Muskegon (and vicinity), Michigan, United States of America	464	43.19104	-86.220417	-1.8688263694107385	-1.8337708453157957	-2.066349841999406	-2.0917710569807855	-1.951421183831798	-2.067222813346257	-2.106078314046704
72911	Morelia (and vicinity), Michoacan, Mexico	464	19.702885	-101.193266	-2.1975184416989855	-1.9562977382382674	-2.1242138867827656	-2.113518227804659	-1.99556331657253	-2.143483329454222	-2.110675475116178
73035	Monroe (and vicinity), Louisiana, United States of America	464	32.502362	-92.08289	-2.209448521072215	-1.961717646797802	-2.1145228293483993	-2.099244793422589	-2.0492443053077514	-2.0902796004917383	-2.0691745051690305
73190	Malmo (and vicinity), Sweden	464	55.6058	13.00142	-2.179668290305906	-1.9014222525011357	-2.042566100411121	-2.0354920892490225	-2.0475036445194617	-2.115960488290962	-2.041326602420942
74275	Minot, North Dakota, United States of America	557	48.24306	-101.2943	-2.2238544652377414	-1.8984439668056694	-2.097765386237348	-1.9263928713667795	-1.9261933141928766	-2.0613840398258767	-2.0115059044687094
74554	Maputo (and vicinity), Mozambique	464	-25.970396	32.586257	-2.033855895812775	-1.8733415420907367	-2.0650736331571684	-2.184923930529449	-2.107716615007822	-2.2059108560318754	-2.0820402299777014
74771	Marquette (and vicinity), Michigan, United States of America	464	46.54936	-87.44029	-2.0399857831315313	-1.925398553437498	-2.1309496436926	-2.092231322513337	-2.093886751877927	-2.0741601205256	-2.1089447640480237
75732	Montrose (and vicinity), Colorado, United States of America	464	38.48768	-107.86375	-2.189182615488559	-1.9297884915285584	-2.1662809777033556	-2.1500431415331214	-2.176547596706977	-2.089197854199744	-2.0278181740144876
76011	Monterrey (and vicinity), Nuevo Leon, Mexico	464	25.66692	-100.32051	-2.194923077249712	-1.8374445588107327	-2.030583792722887	-2.0642327161245286	-2.1156953569361567	-2.187961766379953	-1.9619985234076367
76414	Montevideo, Uruguay	557	-34.83471	-56.21487	-1.937854837141919	-1.8320864863593447	-2.041753418774439	-1.94506872305842	-1.8648945300272954	-2.11852311324368	-2.072671607062786
76476	Mount Vernon, Illinois, United States of America	557	38.31575	-88.91591	-2.175689948847066	-1.9047098129951152	-2.150233468650639	-2.133101831505202	-1.9968781864610667	-2.1289721656178857	-2.1240218525208547
76941	Mexicali, Baja California Norte, Mexico	557	32.61418	-115.4054	-2.1662835039542774	-1.81408123982529	-2.116770157962305	-2.0547583452742413	-2.116245592156262	-2.172707141998439	-2.014463920348598
78956	Negril (and vicinity), Jamaica	464	18.306941	-78.337474	-1.4482422979742857	-1.6866038563107617	-1.8559087851846674	-2.040769525455453	-2.099619989018873	-2.145273709687624	-2.256156368809675
81622	Jacksonville (and vicinity), North Carolina, United States of America	464	34.781172	-77.3919	-1.9438799709050771	-1.9015229183888007	-2.081414899409408	-2.0388566192306135	-2.0990638648397266	-1.9994508090491647	-2.1160239916491386
81684	Oaxaca, Oaxaca, Mexico	557	17.06267	-96.71957	-2.1801327151466117	-1.7924250083562407	-2.1286614743443653	-2.130517659963402	-1.8368595287218143	-2.1787403556981935	-2.1435055134771686
81932	Odessa, Ukraine	557	46.46547	30.7536	-2.0537364400013796	-1.852073469711473	-2.069433073228443	-2.1245801735574457	-1.8978133160712978	-2.2272400492158417	-2.0532266417326595
82893	Omaha (and vicinity), Nebraska, United States of America	464	41.25235	-96.02186	-2.2528251166879714	-1.8034477196557175	-1.9775757130218325	-1.979466774098058	-1.9479572442463238	-1.9938374231087521	-2.040679090320816
85001	Puebla (and vicinity), Puebla, Mexico	464	19.044319	-98.2201	-2.190508533693287	-1.8543124783459186	-2.060432104751581	-2.1173590120079835	-2.0408484897370656	-2.146773682708689	-2.0463247609599784
85590	Pendleton (and vicinity), Oregon, United States of America	464	45.662146	-118.78468	-2.19938081198198	-1.7983869437204187	-2.0166480259447876	-2.1072377787850707	-2.162124260468177	-2.045397853403185	-2.111139780636717
85869	Penang, Malaysia	464	5.422077	100.325877	-1.7830967820504215	-1.767811270675187	-2.0590378138981342	-1.8752348735203264	-1.9198620028921005	-2.173643133655407	-2.05838565591268
86272	Greenville (and vicinity), North Carolina, United States of America	464	35.602	-77.40027	-2.1955993053344507	-1.838627737499405	-2.058568068933056	-2.0912236265459803	-2.1914162751246473	-2.0354175364703977	-1.9978803851251505
86799	Pocatello (and vicinity), Idaho, United States of America	464	42.89949	-112.433551	-2.204764627172403	-1.7239567863707885	-2.0554946774275744	-2.183125098655269	-2.17715900449579	-2.0054375618121667	-2.035655887651896
87419	Plattsburgh, New York, United States of America	557	44.6987	-73.45744	-2.1689191176999993	-1.6602645235886069	-2.046627801533894	-1.7398341873874612	-2.1147238938918194	-1.949966846272677	-2.016334185632414
87605	Providenciales, Providenciales, Turks and Caicos	557	21.796	-72.26628	-1.214173179573313	-1.516861824442919	-1.936875809363367	-1.6887096184484924	-2.215792013196203	-2.1996183041213095	-2.2092628727842354
88008	Pamplona (and vicinity), Spain	464	42.81396	-1.645061	-2.189847581622293	-1.924424990771609	-2.019757869447727	-2.127919889555824	-2.042220005673178	-2.1875471741070758	-2.101951100380749
88628	Port Antonio (and vicinity), Jamaica	464	18.173627	-76.414593	-1.9855351740077922	-1.9440322445320641	-2.1732985395349744	-2.1759652794928717	-2.0949503474970492	-2.148812889198156	-2.109137000516784
89000	Phu Quoc Island, Vietnam	464	10.194402	103.965235	-1.7529541056443108	-1.9400179757974698	-2.09891095821884	-2.1642724723556417	-2.143444163584189	-2.155949487016196	-2.182013026742521
90581	Puerto Escondido, Oaxaca, Mexico	557	15.91169	-97.13746	-1.7462030002670028	-1.7885907122671765	-1.996557869448895	-2.163101508310127	-2.217733395932999	-2.1836556924524437	-2.202235960353896
90984	Queretaro (and vicinity), Queretaro, Mexico	464	20.590773	-100.391915	-2.1873499032755315	-1.9329212654013737	-2.083773344507257	-2.12431707013312	-2.0513014671476775	-2.176944252670153	-2.0137286486098502
91325	Rarotonga, Cook Islands	464	-21.246032	-159.772113	-1.5584632355447636	-1.8349082173243179	-2.040532646599951	-2.180953583476987	-2.0423764300091385	-2.1766016464539986	-2.225242496942862
91945	Redding (and vicinity), California, United States of America	464	40.57848	-122.35791	-2.2207380703243698	-1.522390897322355	-1.9952473555339834	-2.0819501570353673	-2.1795381081375753	-1.9021922071991653	-2.0208035104516613
92255	Reykjavik, Iceland	774	64.13696	-21.86001	-2.2454685369941108	-1.515889810282511	-1.7205776170835807	-1.6666892311035764	-2.111327668755504	-1.9672522631285938	-2.1230991528596643
92348	Siem Reap, Cambodia	557	13.42394	103.8802	-2.1804599482555003	-1.822457010240598	-1.9712521088011552	-2.0038968163252258	-1.8754872582591273	-2.1917996388499437	-2.12954709863733
92503	Rockford (and vicinity), Illinois, United States of America	464	42.2707	-88.968664	-2.1949992572559167	-1.7924247008072842	-2.083098775473174	-2.0508889016070464	-2.1756538201732822	-2.051836323490176	-2.030179825479229
92689	Yangon, Myanmar	557	16.8687	96.18923	-2.1494640713582602	-1.812578039248653	-2.086893811229903	-2.0861043194573092	-2.0584215087500075	-2.212647296750127	-2.155087767623974
92782	Rhodes Island, Greece	464	36.40009	28.187528	-1.7832011788298994	-1.9542216059527786	-1.9442450162753588	-2.081627569973437	-1.8935633040380055	-2.2248008072385224	-2.2089488229496275
93743	Roanoke (and vicinity), Virginia, United States of America	464	37.30701	-79.9708	-2.1934608923965744	-1.756733490264711	-2.0575760425306036	-2.067687301608825	-1.9476792035797286	-2.0278325727470157	-2.037971500485568
94022	Roswell, New Mexico, United States of America	557	33.39659	-104.5151	-2.214907774656291	-1.9220724039728345	-2.132433391511042	-2.1201399516444637	-2.0508259880897546	-2.070468333463954	-2.0250939636802787
94394	Rochester (and vicinity), Minnesota, United States of America	464	44.02203	-92.465634	-2.2309579294375053	-1.7254845956157256	-2.085949640759191	-1.8872043638851883	-2.1310763006832407	-2.0505950077522956	-2.0383197009935508
94456	Roatan, Honduras	557	16.36939	-86.43925	-1.6671716047123817	-1.7547258551483411	-2.008009812581058	-2.166199441494609	-2.128470409432781	-2.180757276724601	-2.2275583525528226
94704	Riyadh, Saudi Arabia	557	24.72332	46.70793	-2.205279329223469	-1.9852209010164814	-2.1146891805273116	-1.926306632053969	-1.8999208902006104	-2.1488155183302693	-2.029937703365837
95045	Rocky Mount (and vicinity), North Carolina, United States of America	464	35.97406	-77.84528	-2.120976517564223	-1.7787871782199982	-2.12676301458974	-2.142756733236278	-2.1928625677183344	-2.061270196047135	-2.044330777762186
95386	San Diego, California, United States of America	557	32.80873	-117.1269	-1.6638362263101163	-1.4281106236377148	-1.8088200478717726	-1.8193591384298857	-1.8546648666449748	-1.8669771415187135	-1.964594525958001
97525	St. George (and vicinity), Utah, United States of America	464	37.109055	-113.580355	-2.22039619104497	-1.6079410497430615	-2.13628864725293	-1.8983230316997992	-2.148300619787221	-1.9804934040260895	-2.068880763502955
97959	Sheridan (and vicinity), Wyoming, United States of America	464	44.80386	-106.93957	-2.220876581113988	-1.9550645828202677	-2.0261057014950405	-2.044567569287793	-1.9468433331155843	-2.123413553510746	-2.147403553154005
98176	Xi'an, China	557	34.11734	108.7752	-2.224752959806721	-1.883898832471012	-2.1072219559132965	-1.9690149138515656	-1.8841354620101638	-2.1824141659916245	-2.075554586094953
98641	San Angelo, Texas, United States of America	557	31.45508	-100.4528	-2.1988328185267485	-1.956799176267965	-2.080409812269012	-2.12900667888456	-2.077528984556875	-2.12755793227208	-2.061400069349039
99509	Salina (and vicinity), Kansas, United States of America	464	38.8272	-97.619759	-2.2110884647823754	-1.8409580499371008	-1.983076176262861	-2.063146950699896	-1.9961214519345536	-2.1139036954019126	-2.041469044817896
99540	San Luis Potosi, San Luis Potosi, Mexico	557	22.14129	-100.9311	-2.1977665917277736	-2.0547546073139604	-2.1516576917691994	-2.1462026898172	-2.083325712091401	-2.1866489669238973	-2.0815560603461116
99943	Santa Monica, California, United States of America	557	34.0228	-118.4838	-1.4354217244504757	-1.660397248295088	-1.9342316468935323	-1.6911798117659078	-2.145736644773805	-2.0970340950262925	-2.0776178746726974
99974	Santa Marta (and vicinity), Colombia	464	11.242704	-74.213954	-1.8887010316460084	-1.9041289416777787	-2.058780359689307	-2.143611387134893	-2.1286663171135425	-2.171785668542546	-2.13844161586519
100408	Sofia (and vicinity), Bulgaria	464	42.693942	23.322901	-2.180453150119886	-1.930801322115471	-2.0498726451964084	-2.0016016113138932	-2.0364271633310245	-2.0672123732225285	-2.0612251489290503
100842	Springfield (and vicinity), Illinois, United States of America	464	39.76248	-89.639747	-2.1769193148978903	-1.7035509917706015	-2.099883204456057	-2.059295649463835	-1.8783707345004106	-2.093736496534445	-2.023748118764633
100966	San Pedro, Belize	557	17.9688	-87.94306	-1.6192623472235783	-1.7493074180196708	-1.8050444283517424	-2.129312612414142	-2.1062943783461088	-2.1623226615144913	-2.212935549949458
100997	Wichita Falls (and vicinity), Texas, United States of America	464	33.87752	-98.52869	-2.2122281123455956	-1.9836610826755094	-2.099294469268682	-2.079622281782121	-2.0809340546611796	-2.119785277129819	-2.105544754254763
101617	Sharm el Sheikh (and vicinity), Egypt	464	27.944018	34.380718	-1.7908105476705904	-1.7643592043478162	-2.0260343470293303	-2.058233621888677	-2.0792851217077297	-2.2154221047847935	-2.1889866614927183
101679	Sault Ste. Marie, Michigan, United States of America	557	46.40937	-84.3028	-2.209961900786592	-1.8793931970035698	-2.139920628829935	-2.0493196497983575	-2.055371097210838	-2.086878834683777	-2.0929651030579044
101896	Santiago (and vicinity), Dominican Republic	464	19.450683	-70.687404	-2.1846215774947098	-1.6456255556710087	-1.9968953305910524	-2.0308663176991537	-2.2067629510440465	-2.1862200198325104	-1.9861564042581328
102082	Charlotte Amalie, St. Thomas, U.S. Virgin Islands	557	18.33627	-64.94556	-1.5369226031218972	-1.5152953161852785	-1.837615523715901	-1.8916528870690081	-1.930171470572045	-2.1707316534893075	-2.075696521929806
102795	Seville, Spain	557	37.39354	-5.95742	-2.1274217834451425	-1.6712574484779994	-1.8046679487799686	-2.0244604578489676	-1.7865928055637712	-2.020547702123227	-2.125180285808535
103849	Sanya (and vicinity), China	464	18.270503	109.617264	-1.963285546577853	-1.9578008504978803	-2.08952521051299	-2.100394265441844	-2.1929544974368174	-2.1929544974368174	-2.088579874450395
104934	Tbilisi, Georgia	557	41.73187	44.82815	-2.0830912205192864	-1.8653599129876777	-2.0593419361276393	-2.107291065496979	-1.8425274322961238	-2.2006530748282094	-2.113758071076524
105213	Tuscaloosa (and vicinity), Alabama, United States of America	464	33.175873	-87.52453	-2.135977097063964	-1.842986931176277	-2.1525455271153873	-2.0744300719379485	-1.9616482845883034	-2.065907041388118	-2.027831296638906
106174	Tegucigalpa, Honduras	557	14.07279	-87.21088	-2.1264233350473787	-1.9174332387289608	-2.148671268281	-2.045404537337264	-2.062378318761826	-2.1835160323011884	-2.0248540147512077
106732	Tijuana (and vicinity), Baja California Norte, Mexico	464	32.519478	-117.012133	-1.9738415494662314	-1.6469205679888936	-1.9691222492784208	-1.9341110471392169	-2.0070763379180003	-2.095499308640658	-1.993457366402931
107848	Toulouse (and vicinity), France	464	43.606724	1.444053	-2.1938484689515234	-1.8785682384430396	-2.033371141158155	-2.0999548317592094	-2.0944442357616544	-2.156103551800957	-2.064654096262176
108468	Tangier (and vicinity), Morocco	464	35.77948	-5.803587	-1.9497793440306979	-1.993818674701709	-2.031340668322191	-2.0679781017901626	-1.9154352276616533	-2.1982874474410115	-2.18103728127141
108995	Tromso, Norway	557	69.68333	18.97157	-1.9856733121201848	-1.9960613620605183	-2.131721073860106	-2.1464237177868624	-2.134912475490373	-2.0107181358438755	-2.1383128527912802
111010	Traverse City (and vicinity), Michigan, United States of America	464	44.74709	-85.58227	-1.6945557105451767	-1.7608885041864375	-2.059979096185093	-1.9877796154191958	-2.189431962543234	-1.8950052455381483	-2.04624926388076
